F, epochs, epsilon, B, weightcost, momentum, trRSME, vlRSME
4, 6, 0.01, 10, 0.001, 0.5, 1.05355547557, 1.15555172438
4, 7, 0.01, 10, 0.001, 0.5, 1.04428922106, 1.14985728815
4, 8, 0.01, 10, 0.001, 0.5, 1.03897462757, 1.15506417603
4, 9, 0.01, 10, 0.001, 0.5, 1.03861388148, 1.15726640242
4, 10, 0.01, 10, 0.001, 0.5, 1.0385243651, 1.16401164002
4, 11, 0.01, 10, 0.001, 0.5, 1.03708233349, 1.16220405346
4, 12, 0.01, 10, 0.001, 0.5, 1.03389057721, 1.16143616034
4, 13, 0.01, 10, 0.001, 0.5, 1.0337579481, 1.15468718417
4, 14, 0.01, 10, 0.001, 0.5, 1.02730115002, 1.15249498419
4, 15, 0.01, 10, 0.001, 0.5, 1.02959869242, 1.14351015254
4, 16, 0.01, 10, 0.001, 0.5, 1.02367693762, 1.1364236509
4, 17, 0.01, 10, 0.001, 0.5, 1.02355277828, 1.13553388918
4, 18, 0.01, 10, 0.001, 0.5, 1.02433587565, 1.14008295707
4, 19, 0.01, 10, 0.001, 0.5, 1.02048712712, 1.14136447368
4, 20, 0.01, 10, 0.001, 0.5, 1.0195317984, 1.14973487078
4, 21, 0.01, 10, 0.001, 0.5, 1.01535431694, 1.1529781858
4, 22, 0.01, 10, 0.001, 0.5, 1.01271799412, 1.15671172295
4, 23, 0.01, 10, 0.001, 0.5, 1.00814529042, 1.16669780593
4, 24, 0.01, 10, 0.001, 0.5, 1.00891933383, 1.16806450226
4, 25, 0.01, 10, 0.001, 0.5, 1.00673096433, 1.17179264994
4, 26, 0.01, 10, 0.001, 0.5, 1.00746165182, 1.17865293178
4, 27, 0.01, 10, 0.001, 0.5, 1.00539306319, 1.18030013474
4, 28, 0.01, 10, 0.001, 0.5, 0.999784451309, 1.18328733068
4, 29, 0.01, 10, 0.001, 0.5, 0.992745245528, 1.18518092418
4, 30, 0.01, 10, 0.001, 0.5, 0.992611908496, 1.18324021631
4, 31, 0.01, 10, 0.001, 0.5, 0.99511930982, 1.20043975641
4, 32, 0.01, 10, 0.001, 0.5, 0.994958402768, 1.19646297087
4, 33, 0.01, 10, 0.001, 0.5, 0.996025360889, 1.19550412045
4, 34, 0.01, 10, 0.001, 0.5, 0.997209846031, 1.1967398423
4, 35, 0.01, 10, 0.001, 0.5, 0.989680571379, 1.19802002788
4, 36, 0.01, 10, 0.001, 0.5, 0.994654077203, 1.1945913625
4, 37, 0.01, 10, 0.001, 0.5, 0.992002648019, 1.19716727573
4, 38, 0.01, 10, 0.001, 0.5, 0.990880902507, 1.1945112794
4, 39, 0.01, 10, 0.001, 0.5, 0.990818408303, 1.19004584657
4, 40, 0.01, 10, 0.001, 0.5, 0.987756226319, 1.19239442348
4, 41, 0.01, 10, 0.001, 0.5, 0.98698570526, 1.18530983695
4, 42, 0.01, 10, 0.001, 0.5, 0.985130005142, 1.18299213642
4, 43, 0.01, 10, 0.001, 0.5, 0.984452558304, 1.18984057247
4, 44, 0.01, 10, 0.001, 0.5, 0.981019913856, 1.18808869347
4, 45, 0.01, 10, 0.001, 0.5, 0.982377638303, 1.17958058477
4, 46, 0.01, 10, 0.001, 0.5, 0.979724542108, 1.18971023684
4, 47, 0.01, 10, 0.001, 0.5, 0.984406499048, 1.18621292557
4, 48, 0.01, 10, 0.001, 0.5, 0.980784148605, 1.18667005674
4, 49, 0.01, 10, 0.001, 0.5, 0.979641713385, 1.18795367438
4, 1, 0.02, 20, 0.0005, 0.3, 1.15878631762, 1.19320037584
4, 2, 0.02, 20, 0.0005, 0.3, 1.10001764076, 1.1571503612
4, 3, 0.02, 20, 0.0005, 0.3, 1.06785056906, 1.14627364061
4, 4, 0.02, 20, 0.0005, 0.3, 1.05421081013, 1.15090003743
4, 5, 0.02, 20, 0.0005, 0.3, 1.04414669304, 1.14865345726
4, 6, 0.02, 20, 0.0005, 0.3, 1.04476226838, 1.17945655098
4, 7, 0.02, 20, 0.0005, 0.3, 1.0403267863, 1.18867330534
4, 8, 0.02, 20, 0.0005, 0.3, 1.03425944466, 1.18057714729
4, 9, 0.02, 20, 0.0005, 0.3, 1.02923583469, 1.1651098946
4, 10, 0.02, 20, 0.0005, 0.3, 1.02921997764, 1.16001474463
4, 11, 0.02, 20, 0.0005, 0.3, 1.02592709598, 1.16167132735
4, 12, 0.02, 20, 0.0005, 0.3, 1.02474762473, 1.160418741
4, 13, 0.02, 20, 0.0005, 0.3, 1.01753816869, 1.15776358137
4, 14, 0.02, 20, 0.0005, 0.3, 1.01769527675, 1.17235061028
4, 15, 0.02, 20, 0.0005, 0.3, 1.01556890701, 1.16255653652
4, 16, 0.02, 20, 0.0005, 0.3, 1.01116746696, 1.15093130496
4, 17, 0.02, 20, 0.0005, 0.3, 1.01310752036, 1.17614422337
4, 18, 0.02, 20, 0.0005, 0.3, 1.01548644783, 1.18357410248
4, 19, 0.02, 20, 0.0005, 0.3, 1.01487669286, 1.18651296297
4, 20, 0.02, 20, 0.0005, 0.3, 1.01400507537, 1.20082724798
4, 21, 0.02, 20, 0.0005, 0.3, 1.01038710272, 1.19780311391
4, 22, 0.02, 20, 0.0005, 0.3, 0.999207658635, 1.21519784904
4, 23, 0.02, 20, 0.0005, 0.3, 1.01035814853, 1.21606880769
4, 24, 0.02, 20, 0.0005, 0.3, 1.00900293466, 1.22102258553
4, 25, 0.02, 20, 0.0005, 0.3, 1.01032975137, 1.21602341034
4, 26, 0.02, 20, 0.0005, 0.3, 1.01322988431, 1.22889473795
4, 27, 0.02, 20, 0.0005, 0.3, 1.00382161231, 1.23459207619
4, 28, 0.02, 20, 0.0005, 0.3, 1.00827783589, 1.22972491849
4, 29, 0.02, 20, 0.0005, 0.3, 1.00879473677, 1.22679247848
4, 30, 0.02, 20, 0.0005, 0.3, 1.00734723067, 1.22914576989
4, 31, 0.02, 20, 0.0005, 0.3, 1.00206936234, 1.23836927343
4, 32, 0.02, 20, 0.0005, 0.3, 1.00701368634, 1.23431608651
4, 33, 0.02, 20, 0.0005, 0.3, 1.00503262114, 1.2244832353
4, 34, 0.02, 20, 0.0005, 0.3, 0.995975525419, 1.2420776651
4, 35, 0.02, 20, 0.0005, 0.3, 0.997421547058, 1.25096466334
4, 36, 0.02, 20, 0.0005, 0.3, 0.995335173967, 1.2360274013
4, 37, 0.02, 20, 0.0005, 0.3, 0.996581259725, 1.24787753444
4, 38, 0.02, 20, 0.0005, 0.3, 0.993919659584, 1.24828695988
4, 39, 0.02, 20, 0.0005, 0.3, 0.993323233627, 1.2493076859
4, 40, 0.02, 20, 0.0005, 0.3, 0.994419308395, 1.24865908411
4, 41, 0.02, 20, 0.0005, 0.3, 0.991007527726, 1.25920924494
4, 42, 0.02, 20, 0.0005, 0.3, 0.994918679955, 1.25869838133
4, 43, 0.02, 20, 0.0005, 0.3, 0.991413419446, 1.26511206348
4, 44, 0.02, 20, 0.0005, 0.3, 0.988151982663, 1.2606785283
4, 45, 0.02, 20, 0.0005, 0.3, 0.985487611522, 1.25152431924
4, 46, 0.02, 20, 0.0005, 0.3, 0.988394998951, 1.26261305948
4, 47, 0.02, 20, 0.0005, 0.3, 0.988848120678, 1.26750857826
4, 48, 0.02, 20, 0.0005, 0.3, 0.98753206059, 1.27098631543
4, 49, 0.02, 20, 0.0005, 0.3, 0.990413990353, 1.25708497908
4, 1, 0.02, 20, 0.0005, 0.5, 1.15424841883, 1.20335512662
4, 2, 0.02, 20, 0.0005, 0.5, 1.09894280136, 1.16356630251
4, 3, 0.02, 20, 0.0005, 0.5, 1.06642884105, 1.15802477347
4, 4, 0.02, 20, 0.0005, 0.5, 1.05119227923, 1.15562508558
4, 5, 0.02, 20, 0.0005, 0.5, 1.04266426229, 1.15172897624
4, 6, 0.02, 20, 0.0005, 0.5, 1.04193797362, 1.16869246047
4, 7, 0.02, 20, 0.0005, 0.5, 1.04047816506, 1.17531779747
4, 8, 0.02, 20, 0.0005, 0.5, 1.03706423517, 1.17329449226
4, 9, 0.02, 20, 0.0005, 0.5, 1.0328792947, 1.15665404954
4, 10, 0.02, 20, 0.0005, 0.5, 1.03089286977, 1.158223532
4, 11, 0.02, 20, 0.0005, 0.5, 1.03251184377, 1.15888568892
4, 12, 0.02, 20, 0.0005, 0.5, 1.03059926015, 1.16550984366
4, 13, 0.02, 20, 0.0005, 0.5, 1.02479085708, 1.16872726734
4, 14, 0.02, 20, 0.0005, 0.5, 1.021403684, 1.1725935851
4, 15, 0.02, 20, 0.0005, 0.5, 1.02508439239, 1.17783754132
4, 16, 0.02, 20, 0.0005, 0.5, 1.01851782404, 1.18516446826
4, 17, 0.02, 20, 0.0005, 0.5, 1.01766699394, 1.18707576651
4, 18, 0.02, 20, 0.0005, 0.5, 1.02022505076, 1.18888641903
4, 19, 0.02, 20, 0.0005, 0.5, 1.02023026862, 1.18747806171
4, 20, 0.02, 20, 0.0005, 0.5, 1.01397398067, 1.18000511995
4, 21, 0.02, 20, 0.0005, 0.5, 1.01943175377, 1.17415384179
4, 22, 0.02, 20, 0.0005, 0.5, 1.01740040517, 1.18461529653
4, 23, 0.02, 20, 0.0005, 0.5, 1.0153685726, 1.15563133579
4, 24, 0.02, 20, 0.0005, 0.5, 1.02502256319, 1.16985839522
4, 25, 0.02, 20, 0.0005, 0.5, 1.02152426829, 1.16569112237
4, 26, 0.02, 20, 0.0005, 0.5, 1.01945967747, 1.17265764407
4, 27, 0.02, 20, 0.0005, 0.5, 1.01957459178, 1.17553737671
4, 28, 0.02, 20, 0.0005, 0.5, 1.01726795715, 1.17729591354
4, 29, 0.02, 20, 0.0005, 0.5, 1.0192250855, 1.17520304511
4, 30, 0.02, 20, 0.0005, 0.5, 1.01598086677, 1.17761606249
4, 31, 0.02, 20, 0.0005, 0.5, 1.01446540348, 1.1742580475
4, 32, 0.02, 20, 0.0005, 0.5, 1.01680412109, 1.17667174605
4, 33, 0.02, 20, 0.0005, 0.5, 1.01205578647, 1.1773763263
4, 34, 0.02, 20, 0.0005, 0.5, 1.02341150477, 1.17893320009
4, 35, 0.02, 20, 0.0005, 0.5, 1.01949767482, 1.18415094374
4, 36, 0.02, 20, 0.0005, 0.5, 1.01886400342, 1.18178730372
4, 37, 0.02, 20, 0.0005, 0.5, 1.02090190732, 1.18855207346
4, 38, 0.02, 20, 0.0005, 0.5, 1.02084017057, 1.19065389031
4, 39, 0.02, 20, 0.0005, 0.5, 1.02100363017, 1.18667257207
4, 40, 0.02, 20, 0.0005, 0.5, 1.02162141109, 1.19028415668
4, 41, 0.02, 20, 0.0005, 0.5, 1.01861185002, 1.20392252697
4, 42, 0.02, 20, 0.0005, 0.5, 1.02401323716, 1.19960006073
4, 43, 0.02, 20, 0.0005, 0.5, 1.01807874438, 1.19693410375
4, 44, 0.02, 20, 0.0005, 0.5, 1.01913871528, 1.19889505718
4, 45, 0.02, 20, 0.0005, 0.5, 1.02205447768, 1.20690843123
4, 46, 0.02, 20, 0.0005, 0.5, 1.01911283671, 1.20820667537
4, 47, 0.02, 20, 0.0005, 0.5, 1.01994107516, 1.20122016996
4, 48, 0.02, 20, 0.0005, 0.5, 1.02220628654, 1.20988246987
4, 49, 0.02, 20, 0.0005, 0.5, 1.01719689947, 1.2034291498
4, 1, 0.02, 20, 0.001, 0.3, 1.15672806864, 1.2063432059
4, 2, 0.02, 20, 0.001, 0.3, 1.09217378989, 1.15708800971
4, 3, 0.02, 20, 0.001, 0.3, 1.06605869831, 1.1637143156
4, 4, 0.02, 20, 0.001, 0.3, 1.05263957185, 1.15022440108
4, 5, 0.02, 20, 0.001, 0.3, 1.04100822181, 1.1585050442
4, 6, 0.02, 20, 0.001, 0.3, 1.03748273905, 1.16570946777
4, 7, 0.02, 20, 0.001, 0.3, 1.02942537098, 1.16932739735
4, 8, 0.02, 20, 0.001, 0.3, 1.02918616673, 1.15902139129
4, 9, 0.02, 20, 0.001, 0.3, 1.03195582119, 1.14841725516
4, 10, 0.02, 20, 0.001, 0.3, 1.02688466626, 1.1460567049
4, 11, 0.02, 20, 0.001, 0.3, 1.02241810292, 1.15223500019
4, 12, 0.02, 20, 0.001, 0.3, 1.01542533953, 1.15552531391
4, 13, 0.02, 20, 0.001, 0.3, 1.01097248443, 1.16140723272
4, 14, 0.02, 20, 0.001, 0.3, 1.00940497625, 1.16950242614
4, 15, 0.02, 20, 0.001, 0.3, 1.00337245123, 1.16549987575
4, 16, 0.02, 20, 0.001, 0.3, 0.998912992203, 1.17551791578
4, 17, 0.02, 20, 0.001, 0.3, 1.00482168313, 1.17519955742
4, 18, 0.02, 20, 0.001, 0.3, 1.00799552957, 1.17968708473
4, 19, 0.02, 20, 0.001, 0.3, 1.01953449634, 1.17615479208
4, 20, 0.02, 20, 0.001, 0.3, 1.02127839037, 1.18359838704
4, 21, 0.02, 20, 0.001, 0.3, 1.03612227378, 1.18571908564
4, 22, 0.02, 20, 0.001, 0.3, 1.03464509923, 1.18994542544
4, 23, 0.02, 20, 0.001, 0.3, 1.03729084067, 1.19732602882
4, 24, 0.02, 20, 0.001, 0.3, 1.03919414983, 1.18819808143
4, 25, 0.02, 20, 0.001, 0.3, 1.0373118465, 1.19038979918
4, 26, 0.02, 20, 0.001, 0.3, 1.03689120967, 1.18461907325
4, 27, 0.02, 20, 0.001, 0.3, 1.03744184706, 1.19640010652
4, 28, 0.02, 20, 0.001, 0.3, 1.03559146102, 1.19971277991
4, 29, 0.02, 20, 0.001, 0.3, 1.03359352021, 1.19770786725
4, 30, 0.02, 20, 0.001, 0.3, 1.03679980978, 1.19747406054
4, 31, 0.02, 20, 0.001, 0.3, 1.03264411396, 1.19875266399
4, 32, 0.02, 20, 0.001, 0.3, 1.03753939362, 1.20029217149
4, 33, 0.02, 20, 0.001, 0.3, 1.03946422483, 1.20302720745
4, 34, 0.02, 20, 0.001, 0.3, 1.03984581508, 1.21138120411
4, 35, 0.02, 20, 0.001, 0.3, 1.03936617374, 1.21455490478
4, 36, 0.02, 20, 0.001, 0.3, 1.04028122949, 1.21868615061
4, 37, 0.02, 20, 0.001, 0.3, 1.04328936077, 1.21996026006
4, 38, 0.02, 20, 0.001, 0.3, 1.04641721249, 1.21693133677
4, 39, 0.02, 20, 0.001, 0.3, 1.04623114456, 1.23204971458
4, 40, 0.02, 20, 0.001, 0.3, 1.05235333916, 1.23298835254
4, 41, 0.02, 20, 0.001, 0.3, 1.05478728085, 1.2207090809
4, 42, 0.02, 20, 0.001, 0.3, 1.06292583638, 1.23001101089
4, 43, 0.02, 20, 0.001, 0.3, 1.06859158415, 1.22156433505
4, 44, 0.02, 20, 0.001, 0.3, 1.06463167491, 1.23160591798
4, 45, 0.02, 20, 0.001, 0.3, 1.06602253165, 1.23004154941
4, 46, 0.02, 20, 0.001, 0.3, 1.06870201294, 1.23363732937
4, 47, 0.02, 20, 0.001, 0.3, 1.06391040833, 1.21768334822
4, 48, 0.02, 20, 0.001, 0.3, 1.07126951653, 1.22478674214
4, 49, 0.02, 20, 0.001, 0.3, 1.06559040042, 1.23072532974
4, 1, 0.02, 20, 0.001, 0.5, 1.16005837582, 1.20664684548
4, 2, 0.02, 20, 0.001, 0.5, 1.09785370525, 1.16241588492
4, 3, 0.02, 20, 0.001, 0.5, 1.0587115442, 1.15603790988
4, 4, 0.02, 20, 0.001, 0.5, 1.05332150996, 1.15474684141
4, 5, 0.02, 20, 0.001, 0.5, 1.04486686825, 1.15874200164
4, 6, 0.02, 20, 0.001, 0.5, 1.03955674745, 1.1688136648
4, 7, 0.02, 20, 0.001, 0.5, 1.03916304239, 1.1701892415
4, 8, 0.02, 20, 0.001, 0.5, 1.03777877961, 1.1665670997
4, 9, 0.02, 20, 0.001, 0.5, 1.02994866183, 1.16031993152
4, 10, 0.02, 20, 0.001, 0.5, 1.03011461451, 1.15543974667
4, 11, 0.02, 20, 0.001, 0.5, 1.03089926421, 1.15152699639
4, 12, 0.02, 20, 0.001, 0.5, 1.03028281645, 1.15570366406
4, 13, 0.02, 20, 0.001, 0.5, 1.02921502556, 1.15608137869
4, 14, 0.02, 20, 0.001, 0.5, 1.03468823884, 1.15276796571
4, 15, 0.02, 20, 0.001, 0.5, 1.04295839182, 1.15685524295
4, 16, 0.02, 20, 0.001, 0.5, 1.0359338292, 1.16854486249
4, 17, 0.02, 20, 0.001, 0.5, 1.03205697026, 1.16104905715
4, 18, 0.02, 20, 0.001, 0.5, 1.02701603201, 1.17081435643
4, 19, 0.02, 20, 0.001, 0.5, 1.01888244885, 1.16550700401
4, 20, 0.02, 20, 0.001, 0.5, 1.02314047844, 1.18033618864
4, 21, 0.02, 20, 0.001, 0.5, 1.01946948195, 1.18517968295
4, 22, 0.02, 20, 0.001, 0.5, 1.01802312683, 1.18478204276
4, 23, 0.02, 20, 0.001, 0.5, 1.01876358982, 1.19883470057
4, 24, 0.02, 20, 0.001, 0.5, 1.01911544303, 1.20258911342
4, 25, 0.02, 20, 0.001, 0.5, 1.01987409423, 1.20935157614
4, 26, 0.02, 20, 0.001, 0.5, 1.02173657962, 1.22241697212
4, 27, 0.02, 20, 0.001, 0.5, 1.02084834551, 1.22489065618
4, 28, 0.02, 20, 0.001, 0.5, 1.02454137024, 1.22769131452
4, 29, 0.02, 20, 0.001, 0.5, 1.02326203384, 1.24097676928
4, 30, 0.02, 20, 0.001, 0.5, 1.0276101154, 1.23723959236
4, 31, 0.02, 20, 0.001, 0.5, 1.02996261962, 1.23593969777
4, 32, 0.02, 20, 0.001, 0.5, 1.03455606291, 1.24009437146
4, 33, 0.02, 20, 0.001, 0.5, 1.02967261761, 1.23572765771
4, 34, 0.02, 20, 0.001, 0.5, 1.03437032, 1.23420779478
4, 35, 0.02, 20, 0.001, 0.5, 1.04077978732, 1.22077520068
4, 36, 0.02, 20, 0.001, 0.5, 1.04454487235, 1.23670451436
4, 37, 0.02, 20, 0.001, 0.5, 1.04884245771, 1.23869920796
4, 38, 0.02, 20, 0.001, 0.5, 1.05324325386, 1.2333894784
4, 39, 0.02, 20, 0.001, 0.5, 1.06423065293, 1.24050285964
4, 40, 0.02, 20, 0.001, 0.5, 1.06537153719, 1.24777414983
4, 41, 0.02, 20, 0.001, 0.5, 1.06481270776, 1.24357691279
4, 42, 0.02, 20, 0.001, 0.5, 1.07927226182, 1.24278828205
4, 43, 0.02, 20, 0.001, 0.5, 1.07635186929, 1.2347800912
4, 44, 0.02, 20, 0.001, 0.5, 1.08535251581, 1.2446521198
4, 45, 0.02, 20, 0.001, 0.5, 1.08002914841, 1.24154831549
4, 46, 0.02, 20, 0.001, 0.5, 1.0848745411, 1.24007024996
4, 47, 0.02, 20, 0.001, 0.5, 1.08260986555, 1.24526007601
4, 48, 0.02, 20, 0.001, 0.5, 1.08902382797, 1.24284250238
4, 49, 0.02, 20, 0.001, 0.5, 1.08224415268, 1.23486986898
4, 1, 0.02, 10, 0.0005, 0.3, 1.17074458042, 1.20690983649
4, 2, 0.02, 10, 0.0005, 0.3, 1.11420228741, 1.16620649925
4, 3, 0.02, 10, 0.0005, 0.3, 1.06873922026, 1.15868250632
4, 4, 0.02, 10, 0.0005, 0.3, 1.05858561601, 1.15734208999
4, 5, 0.02, 10, 0.0005, 0.3, 1.04390779106, 1.15427381962
4, 6, 0.02, 10, 0.0005, 0.3, 1.03991678491, 1.16194802457
4, 7, 0.02, 10, 0.0005, 0.3, 1.03940493059, 1.16938093794
4, 8, 0.02, 10, 0.0005, 0.3, 1.02611642612, 1.16153860352
4, 9, 0.02, 10, 0.0005, 0.3, 1.02881003545, 1.15538417636
4, 10, 0.02, 10, 0.0005, 0.3, 1.02649454135, 1.15178753054
4, 11, 0.02, 10, 0.0005, 0.3, 1.02459946854, 1.14801173572
4, 12, 0.02, 10, 0.0005, 0.3, 1.02330869385, 1.149738008
4, 13, 0.02, 10, 0.0005, 0.3, 1.02260047299, 1.15410875502
4, 14, 0.02, 10, 0.0005, 0.3, 1.01734412683, 1.15894080569
4, 15, 0.02, 10, 0.0005, 0.3, 1.01589678303, 1.16728028303
4, 16, 0.02, 10, 0.0005, 0.3, 1.01608458131, 1.17650607081
4, 17, 0.02, 10, 0.0005, 0.3, 1.01663567112, 1.18390167187
4, 18, 0.02, 10, 0.0005, 0.3, 1.01572571761, 1.18692316762
4, 19, 0.02, 10, 0.0005, 0.3, 1.01305185681, 1.18425056095
4, 20, 0.02, 10, 0.0005, 0.3, 1.01068407201, 1.17783196675
4, 21, 0.02, 10, 0.0005, 0.3, 1.01024656338, 1.1758430661
4, 22, 0.02, 10, 0.0005, 0.3, 1.00881298008, 1.17215302989
4, 23, 0.02, 10, 0.0005, 0.3, 1.00645352412, 1.1679718188
4, 24, 0.02, 10, 0.0005, 0.3, 1.00453257177, 1.16527022507
4, 25, 0.02, 10, 0.0005, 0.3, 1.00417538148, 1.16431226263
4, 26, 0.02, 10, 0.0005, 0.3, 1.00559624946, 1.165258894
4, 27, 0.02, 10, 0.0005, 0.3, 1.00730080629, 1.16587282706
4, 28, 0.02, 10, 0.0005, 0.3, 1.00876895844, 1.16614398575
4, 29, 0.02, 10, 0.0005, 0.3, 1.0091097292, 1.16621279446
4, 30, 0.02, 10, 0.0005, 0.3, 1.00810667283, 1.16652693651
4, 31, 0.02, 10, 0.0005, 0.3, 1.00648423397, 1.16739311754
4, 32, 0.02, 10, 0.0005, 0.3, 1.00481600575, 1.16840274295
4, 33, 0.02, 10, 0.0005, 0.3, 1.00341912041, 1.17038000526
4, 34, 0.02, 10, 0.0005, 0.3, 1.00283231063, 1.17266151117
4, 35, 0.02, 10, 0.0005, 0.3, 1.00225030224, 1.17543186038
4, 36, 0.02, 10, 0.0005, 0.3, 1.00182385724, 1.17713277894
4, 37, 0.02, 10, 0.0005, 0.3, 1.00453112905, 1.176806939
4, 38, 0.02, 10, 0.0005, 0.3, 1.00407624693, 1.17898395936
4, 39, 0.02, 10, 0.0005, 0.3, 1.0016282799, 1.18575045122
4, 40, 0.02, 10, 0.0005, 0.3, 1.00446064492, 1.189565288
4, 41, 0.02, 10, 0.0005, 0.3, 1.0066997135, 1.1911925413
4, 42, 0.02, 10, 0.0005, 0.3, 1.00463669828, 1.18285740444
4, 43, 0.02, 10, 0.0005, 0.3, 1.00068750273, 1.18819326997
4, 44, 0.02, 10, 0.0005, 0.3, 0.998991909605, 1.18745580194
4, 45, 0.02, 10, 0.0005, 0.3, 1.00293672589, 1.18783970745
4, 46, 0.02, 10, 0.0005, 0.3, 0.99728697488, 1.18547681109
4, 47, 0.02, 10, 0.0005, 0.3, 1.00063187897, 1.18368432345
4, 48, 0.02, 10, 0.0005, 0.3, 1.0007667307, 1.18361028926
4, 49, 0.02, 10, 0.0005, 0.3, 1.00039820558, 1.18395343565
4, 1, 0.02, 10, 0.0005, 0.5, 1.15550641665, 1.19967310792
4, 2, 0.02, 10, 0.0005, 0.5, 1.09897431989, 1.16144560476
4, 3, 0.02, 10, 0.0005, 0.5, 1.06069908734, 1.15826251718
4, 4, 0.02, 10, 0.0005, 0.5, 1.05173727899, 1.1497679231
4, 5, 0.02, 10, 0.0005, 0.5, 1.04569045672, 1.15318360358
4, 6, 0.02, 10, 0.0005, 0.5, 1.04288242879, 1.17137401523
4, 7, 0.02, 10, 0.0005, 0.5, 1.03515054171, 1.16926569439
4, 8, 0.02, 10, 0.0005, 0.5, 1.02531452443, 1.1620740917
4, 9, 0.02, 10, 0.0005, 0.5, 1.02181371842, 1.15891866249
4, 10, 0.02, 10, 0.0005, 0.5, 1.02363316792, 1.15894975689
4, 11, 0.02, 10, 0.0005, 0.5, 1.02632495145, 1.15894168359
4, 12, 0.02, 10, 0.0005, 0.5, 1.0325367355, 1.15623052502
4, 13, 0.02, 10, 0.0005, 0.5, 1.03538836813, 1.15915911006
4, 14, 0.02, 10, 0.0005, 0.5, 1.0278600867, 1.16232587711
4, 15, 0.02, 10, 0.0005, 0.5, 1.01927289466, 1.15776097539
4, 16, 0.02, 10, 0.0005, 0.5, 1.01721090632, 1.16153085791
4, 17, 0.02, 10, 0.0005, 0.5, 1.01286313877, 1.1760704813
4, 18, 0.02, 10, 0.0005, 0.5, 1.01242328553, 1.17614495812
4, 19, 0.02, 10, 0.0005, 0.5, 1.00752996266, 1.18168966107
4, 20, 0.02, 10, 0.0005, 0.5, 1.00548800338, 1.19763954953
4, 21, 0.02, 10, 0.0005, 0.5, 1.00495742423, 1.18257752212
4, 22, 0.02, 10, 0.0005, 0.5, 1.00252219384, 1.19569752381
4, 23, 0.02, 10, 0.0005, 0.5, 1.00139546722, 1.20398231246
4, 24, 0.02, 10, 0.0005, 0.5, 0.994193496044, 1.1958182387
4, 25, 0.02, 10, 0.0005, 0.5, 1.00095864122, 1.21037018724
4, 26, 0.02, 10, 0.0005, 0.5, 1.00039306427, 1.20939298191
4, 27, 0.02, 10, 0.0005, 0.5, 1.00041501353, 1.20615968636
4, 28, 0.02, 10, 0.0005, 0.5, 0.993945137188, 1.21907773058
4, 29, 0.02, 10, 0.0005, 0.5, 0.992866838025, 1.23045132523
4, 30, 0.02, 10, 0.0005, 0.5, 0.993068937704, 1.21801692459
4, 31, 0.02, 10, 0.0005, 0.5, 0.985423690045, 1.22493857511
4, 32, 0.02, 10, 0.0005, 0.5, 0.984051056271, 1.21819251244
4, 33, 0.02, 10, 0.0005, 0.5, 0.985562796535, 1.22480703841
4, 34, 0.02, 10, 0.0005, 0.5, 0.982470004583, 1.22834646244
4, 35, 0.02, 10, 0.0005, 0.5, 0.982574784049, 1.21780104456
4, 36, 0.02, 10, 0.0005, 0.5, 0.979475812265, 1.22717545482
4, 37, 0.02, 10, 0.0005, 0.5, 0.982303462888, 1.2202079253
4, 38, 0.02, 10, 0.0005, 0.5, 0.980337044395, 1.23262699033
4, 39, 0.02, 10, 0.0005, 0.5, 0.98206934357, 1.22371413312
4, 40, 0.02, 10, 0.0005, 0.5, 0.981089655124, 1.23286777275
4, 41, 0.02, 10, 0.0005, 0.5, 0.98579773604, 1.22970108834
4, 42, 0.02, 10, 0.0005, 0.5, 0.981377889911, 1.23429170597
4, 43, 0.02, 10, 0.0005, 0.5, 0.983977781722, 1.23417120507
4, 44, 0.02, 10, 0.0005, 0.5, 0.984806262057, 1.23953281325
4, 45, 0.02, 10, 0.0005, 0.5, 0.988693915212, 1.24002239779
4, 46, 0.02, 10, 0.0005, 0.5, 0.986863084931, 1.2452127631
4, 47, 0.02, 10, 0.0005, 0.5, 0.985747995091, 1.24453129022
4, 48, 0.02, 10, 0.0005, 0.5, 0.989467964494, 1.24560386766
4, 49, 0.02, 10, 0.0005, 0.5, 0.98638954474, 1.24195390012
4, 1, 0.02, 10, 0.001, 0.3, 1.16011915854, 1.21405804629
4, 2, 0.02, 10, 0.001, 0.3, 1.10719201985, 1.17204234459
4, 3, 0.02, 10, 0.001, 0.3, 1.06651056002, 1.16095252981
4, 4, 0.02, 10, 0.001, 0.3, 1.05589584654, 1.15987872432
4, 5, 0.02, 10, 0.001, 0.3, 1.04555429739, 1.15252849198
4, 6, 0.02, 10, 0.001, 0.3, 1.04471314352, 1.1580046004
4, 7, 0.02, 10, 0.001, 0.3, 1.04389065374, 1.16296752875
4, 8, 0.02, 10, 0.001, 0.3, 1.04052099094, 1.1703271439
4, 9, 0.02, 10, 0.001, 0.3, 1.03976373778, 1.16595922153
4, 10, 0.02, 10, 0.001, 0.3, 1.03394220928, 1.16190877966
4, 11, 0.02, 10, 0.001, 0.3, 1.03043946725, 1.16138430004
4, 12, 0.02, 10, 0.001, 0.3, 1.03032557028, 1.15322576215
4, 13, 0.02, 10, 0.001, 0.3, 1.02823790194, 1.15430522176
4, 14, 0.02, 10, 0.001, 0.3, 1.02745977727, 1.15318101585
4, 15, 0.02, 10, 0.001, 0.3, 1.02661202682, 1.15448750088
